CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,POP_2022,AREA_KM2_CALCULADA,LAT,LON
4,Sul,41,Paraná,4125209,São Jorge d'Oeste,412520915,Iolópolis,643,61.3265102118747,-25.65094925882184,-52.87578600169379
4,Sul,41,Paraná,4125209,São Jorge d'Oeste,412520917,Lagos do Iguaçu,178,60.62314458144184,-25.584737255859835,-52.95017206630796
4,Sul,41,Paraná,4125209,São Jorge d'Oeste,412520920,Sede Nova Sant'Ana,498,38.40841715470497,-25.746370944213584,-52.85086159119668
4,Sul,41,Paraná,4125308,São Jorge do Ivaí,412530805,São Jorge do Ivaí,5028,233.85600279510064,-23.402623120512413,-52.300400441793336
4,Sul,41,Paraná,4125308,São Jorge do Ivaí,412530810,Copacabana do Norte,140,81.34721300032321,-23.513883008918945,-52.343436945199294
4,Sul,41,Paraná,4125357,São Jorge do Patrocínio,412535705,São Jorge do Patrocínio,6504,406.41399549909204,-23.723101631160546,-53.95464402185354
4,Sul,41,Paraná,4125407,São José da Boa Vista,412540705,São José da Boa Vista,6040,400.6261247348767,-23.952698120780852,-49.649686557316244
4,Sul,41,Paraná,4125456,São José das Palmeiras,412545605,São José das Palmeiras,3957,182.41831200272287,-24.81580670123637,-54.1188106982082
4,Sul,41,Paraná,4125506,São José dos Pinhais,412550605,São José dos Pinhais,329497,949.0108976457947,-25.648394673369463,-49.10706579702527
4,Sul,41,Paraná,4125506,São José dos Pinhais,412550615,Colônia Murici,131,0.25772446323243986,-25.589847891157174,-49.12352645412456
4,Sul,41,Paraná,4125555,São Manoel do Paraná,412555505,São Manoel do Paraná,2138,95.40467471603866,-23.37833000397866,-52.60165663066369
4,Sul,41,Paraná,4125605,São Mateus do Sul,412560505,São Mateus do Sul,35887,669.655903491873,-25.874037492377983,-50.381383619912306
4,Sul,41,Paraná,4125605,São Mateus do Sul,412560510,Caitá,766,114.67007776720378,-25.817031831907766,-50.5653016766607
4,Sul,41,Paraná,4125605,São Mateus do Sul,412560515,Fluviópolis,2559,272.52552362066064,-25.959197667871948,-50.60675109184644
4,Sul,41,Paraná,4125605,São Mateus do Sul,412560520,Lajeado,3154,286.9691564130579,-26.031703949363393,-50.354205569537854
4,Sul,41,Paraná,4125704,São Miguel do Iguaçu,412570405,São Miguel do Iguaçu,25797,579.0201979732076,-25.34237788295376,-54.288660962134465
4,Sul,41,Paraná,4125704,São Miguel do Iguaçu,412570410,Aurora do Iguaçu,1398,83.61319278201782,-25.395224432507767,-54.165664478294914
4,Sul,41,Paraná,4125704,São Miguel do Iguaçu,412570420,São José do Iguaçu,179,156.57805195509624,-25.539957066012533,-54.25608855860335
4,Sul,41,Paraná,4125704,São Miguel do Iguaçu,412570430,São Jorge,1115,1.0003600712939293,-25.39367518062152,-54.20671690201757
4,Sul,41,Paraná,4125704,São Miguel do Iguaçu,412570435,Santa Rosa do Ocoi,633,31.712402382688488,-25.241013769963484,-54.288509664096296
4,Sul,41,Paraná,4125753,São Pedro do Iguaçu,412575305,São Pedro do Iguaçu,5784,308.3247719849766,-24.887356626217493,-53.94437980634483
4,Sul,41,Paraná,4125803,São Pedro do Ivaí,412580305,São Pedro do Ivaí,8201,266.0328851639906,-23.84905277191746,-51.83578602591911
4,Sul,41,Paraná,4125803,São Pedro do Ivaí,412580310,Mariza,489,56.84634958905107,-23.791226955233952,-51.951107432391844
4,Sul,41,Paraná,4125902,São Pedro do Paraná,412590205,São Pedro do Paraná,1516,47.085567206099476,-22.807443056548372,-53.23972334659303
4,Sul,41,Paraná,4125902,São Pedro do Paraná,412590210,Porto São José,1145,203.59111107278193,-22.775904338263693,-53.16519037618569
4,Sul,41,Paraná,4126009,São Sebastião da Amoreira,412600905,São Sebastião da Amoreira,8063,227.18617541799827,-23.452037096961785,-50.704771847377216
4,Sul,41,Paraná,4126108,São Tomé,412610805,São Tomé,5232,218.68322916384255,-23.52433772513732,-52.58072044032896
4,Sul,41,Paraná,4126207,Sapopema,412620705,Sapopema,5539,397.31915089724447,-23.881035222149556,-50.57383632335918
4,Sul,41,Paraná,4126207,Sapopema,412620710,Lambari,844,172.03617236253405,-23.86587689721736,-50.69483219510108
4,Sul,41,Paraná,4126207,Sapopema,412620715,Vida Nova,312,109.25635439812558,-23.81652424434111,-50.47362581472516
4,Sul,41,Paraná,4126256,Sarandi,412625605,Sarandi,118455,103.56211175764665,-23.476934005942248,-51.880188922397785
4,Sul,41,Paraná,4126272,Saudade do Iguaçu,412627205,Saudade do Iguaçu,6108,152.1210810277223,-25.704323324378475,-52.59171360739355
4,Sul,41,Paraná,4126306,Sengés,412630605,Sengés,13392,769.3862054673438,-24.190374445613827,-49.474728686397555
4,Sul,41,Paraná,4126306,Sengés,412630607,Ouro Verde,3065,527.0020006991779,-24.424708801023122,-49.37946722629678
4,Sul,41,Paraná,4126306,Sengés,412630610,Reianópolis,813,148.73650204891067,-23.994656149011142,-49.55385666398793
4,Sul,41,Paraná,4126355,Serranópolis do Iguaçu,412635505,Serranópolis do Iguaçu,5007,482.3947344615092,-25.477128408317697,-54.02595446176402
4,Sul,41,Paraná,4126405,Sertaneja,412640505,Sertaneja,4883,286.6837270747008,-23.005253064423606,-50.83637404615039
4,Sul,41,Paraná,4126405,Sertaneja,412640510,Paranagi,733,158.37237758429325,-22.84325924338394,-50.91510518104592
4,Sul,41,Paraná,4126504,Sertanópolis,412650405,Sertanópolis,15930,506.0947974346521,-23.066340787850145,-51.07709093711638
4,Sul,41,Paraná,4126603,Siqueira Campos,412660305,Siqueira Campos,21295,186.05989799321722,-23.661468384684284,-49.80338691163327
4,Sul,41,Paraná,4126603,Siqueira Campos,412660310,Alemoa,1516,92.60731443537236,-23.581418463144534,-49.74535252276177
4,Sul,41,Paraná,4126652,Sulina,412665205,Sulina,3440,170.79669458217742,-25.668170738377825,-52.72671552181218
4,Sul,41,Paraná,4126678,Tamarana,412667805,Tamarana,10707,472.6812172545301,-23.81376589915294,-51.047746258980446
4,Sul,41,Paraná,4126702,Tamboara,412670205,Tamboara,4880,193.40342808675527,-23.198633529074815,-52.483801157500324
4,Sul,41,Paraná,4126801,Tapejara,412680105,Tapejara,15268,357.4485635814025,-23.682185183263442,-52.819846547404936
4,Sul,41,Paraná,4126801,Tapejara,412680110,Bela Vista do Tapiracuí,601,234.0435618453324,-23.60427821359219,-52.964651772300634
4,Sul,41,Paraná,4126900,Tapira,412690005,Tapira,5745,434.41445156928455,-23.33835951788873,-53.125064886818095
4,Sul,41,Paraná,4127007,Teixeira Soares,412700705,Teixeira Soares,6471,373.81783350885274,-25.36284664666702,-50.48420087347866
4,Sul,41,Paraná,4127007,Teixeira Soares,412700720,Guaraúna,3076,530.4333790376172,-25.297934649650045,-50.36167382265923
4,Sul,41,Paraná,4127106,Telêmaco Borba,412710605,Telêmaco Borba,75042,1384.9917200087814,-24.252816059880207,-50.52445774049278
4,Sul,41,Paraná,4127205,Terra Boa,412720505,Terra Boa,17568,320.9355616484541,-23.68712479580921,-52.369249049248786
4,Sul,41,Paraná,4127304,Terra Rica,412730405,Terra Rica,13782,510.03051806195043,-22.719974678925293,-52.62502772856846
4,Sul,41,Paraná,4127304,Terra Rica,412730410,Adhemar de Barros,1060,190.72767270733306,-22.70202753810021,-52.7439011474814
4,Sul,41,Paraná,4127403,Terra Roxa,412740305,Terra Roxa,16942,682.31915447062,-24.18413751113208,-54.061744883128135
4,Sul,41,Paraná,4127403,Terra Roxa,412740310,Santa Rita d'Oeste,1177,118.48924238657258,-24.33558937747575,-54.024831829806224
4,Sul,41,Paraná,4127502,Tibagi,412750205,Tibagi,12884,1227.3275789856834,-24.573216810409043,-50.36250164677905
4,Sul,41,Paraná,4127502,Tibagi,412750210,Alto do Amparo,2980,930.6951159383142,-24.83055329088798,-50.62450868682949
4,Sul,41,Paraná,4127502,Tibagi,412750220,Caetano Mendes,4097,824.6171559630369,-24.625594091649848,-50.64636090888234
4,Sul,41,Paraná,4127601,Tijucas do Sul,412760105,Tijucas do Sul,17621,673.8785156921992,-25.884287210431797,-49.10949246268836
4,Sul,41,Paraná,4127700,Toledo,412770005,Toledo,138555,629.8458722658423,-24.758730731497856,-53.70614223791969
4,Sul,41,Paraná,4127700,Toledo,412770008,Concórdia do Oeste,1255,45.70504800862695,-24.703584637680706,-53.8528540002644
4,Sul,41,Paraná,4127700,Toledo,412770010,Dez de Maio,1604,114.26871888673604,-24.6989483098393,-53.9553551651099
4,Sul,41,Paraná,4127700,Toledo,412770015,Dois Irmãos,798,48.911697184825876,-24.620227686757435,-53.92156779998726
4,Sul,41,Paraná,4127700,Toledo,412770020,Novo Sarandi,2875,94.6455200303376,-24.523822386184793,-53.92695888821058
4,Sul,41,Paraná,4127700,Toledo,412770025,São Luiz do Oeste,743,53.27129353367029,-24.738131703158917,-53.591835639493254
4,Sul,41,Paraná,4127700,Toledo,412770030,São Miguel,587,49.4695558820352,-24.624159447306003,-53.820209480538864
4,Sul,41,Paraná,4127700,Toledo,412770033,Vila Ipiranga,534,32.35505829310774,-24.625901935154655,-53.87459872758653
4,Sul,41,Paraná,4127700,Toledo,412770035,Vila Nova,2313,86.40805554136593,-24.556538844981915,-53.80256120381415
4,Sul,41,Paraná,4127700,Toledo,412770040,Novo Sobradinho,1206,43.17442249604722,-24.628970581541445,-53.75955173452682
4,Sul,41,Paraná,4127809,Tomazina,412780905,Tomazina,7040,398.180370817394,-23.76398572658219,-49.93027940577654
4,Sul,41,Paraná,4127809,Tomazina,412780910,Sapé,1386,194.49628759436314,-23.62741008726338,-49.9858897568761
4,Sul,41,Paraná,4127858,Três Barras do Paraná,412785805,Três Barras do Paraná,11135,505.5432185571766,-25.447512047195513,-53.231901199060616
4,Sul,41,Paraná,4127882,Tunas do Paraná,412788205,Tunas do Paraná,6219,670.6592954338357,-24.9379545187897,-48.891237511187875
4,Sul,41,Paraná,4127908,Tuneiras do Oeste,412790805,Tuneiras do Oeste,5600,403.7344595350158,-23.872787337017982,-52.875370975510435
4,Sul,41,Paraná,4127908,Tuneiras do Oeste,412790810,Aparecida D'Oeste,1395,193.84951110598064,-23.958309120805247,-52.80322191255798
4,Sul,41,Paraná,4127908,Tuneiras do Oeste,412790815,Marabá,1072,101.40690777944425,-23.77444097817691,-52.775991624695884
4,Sul,41,Paraná,4127957,Tupãssi,412795705,Tupãssi,8077,299.7788274532204,-24.640660375464627,-53.51068771199676
4,Sul,41,Paraná,4127965,Turvo,412796505,Turvo,11677,850.307548166423,-24.96659907875877,-51.508545600116115
4,Sul,41,Paraná,4127965,Turvo,412796510,Faxinal da Boa Vista,2554,89.41194665204982,-24.98528048828189,-51.35189717058385
4,Sul,41,Paraná,4128005,Ubiratã,412800505,Ubiratã,23545,460.7441214859941,-24.548657747899405,-53.015494092454176
4,Sul,41,Paraná,4128005,Ubiratã,412800510,Yolanda,1204,191.91635661252062,-24.417699921414858,-53.057340465632294
4,Sul,41,Paraná,4128104,Umuarama,412810405,Umuarama,110647,546.0536530989328,-23.7967899365732,-53.38274733417591
4,Sul,41,Paraná,4128104,Umuarama,412810415,Lovat,1895,115.31823196426201,-23.75566489918618,-53.212681481525884
4,Sul,41,Paraná,4128104,Umuarama,412810425,Roberto Silveira,490,333.7197950317735,-23.568811762288718,-53.58025236555486
4,Sul,41,Paraná,4128104,Umuarama,412810430,Santa Eliza,1223,84.72257041677717,-23.524049113952675,-53.46605826142003
4,Sul,41,Paraná,4128104,Umuarama,412810435,Serra dos Dourados,2840,154.77890046492718,-23.55058982153501,-53.34553938883788
4,Sul,41,Paraná,4128203,União da Vitória,412820305,União da Vitória,21985,46.51173239283946,-26.256406622516398,-51.1328043571909
4,Sul,41,Paraná,4128203,União da Vitória,412820310,São Cristóvão,22171,31.97979259739254,-26.221179862769365,-51.03376979564856
4,Sul,41,Paraná,4128203,União da Vitória,412820315,São Domingos,10877,642.269417313966,-26.096771034832518,-51.09340861351513
4,Sul,41,Paraná,4128302,Uniflor,412830205,Uniflor,2136,94.86347087429958,-23.066961161369942,-52.114538167231096
4,Sul,41,Paraná,4128401,Uraí,412840105,Uraí,9179,112.99101037089075,-23.227854601904745,-50.77727697123375
4,Sul,41,Paraná,4128401,Uraí,412840110,Cruzeiro do Norte,1227,125.12838039571977,-23.196622774670455,-50.86780634974544
4,Sul,41,Paraná,4128500,Wenceslau Braz,412850005,Wenceslau Braz,19188,398.8210042908572,-23.870078465124063,-49.80106810081667
4,Sul,41,Paraná,4128534,Ventania,412853405,Ventania,6174,597.7969948134391,-24.201052998788086,-50.24164256614256
4,Sul,41,Paraná,4128534,Ventania,412853410,Novo Barro Preto,3507,223.01289304347026,-24.086709767819514,-50.29341709705741
4,Sul,41,Paraná,4128559,Vera Cruz do Oeste,412855905,Vera Cruz do Oeste,8215,327.09367921743797,-24.996491300842774,-53.94143571928487
4,Sul,41,Paraná,4128609,Verê,412860905,Verê,6056,192.11845604834227,-25.88079970338831,-52.93404289442226
4,Sul,41,Paraná,4128609,Verê,412860910,Presidente Kennedy,906,59.97162037671038,-25.80402361109278,-52.94931187742732
4,Sul,41,Paraná,4128609,Verê,412860915,Sede Progresso,970,59.7532704218426,-25.90100613738155,-53.040017577697235
4,Sul,41,Paraná,4128625,Alto Paraíso,412862505,Alto Paraíso,3055,967.7771205137362,-23.51425731326393,-53.83219434392778
4,Sul,41,Paraná,4128633,Doutor Ulysses,412863305,Doutor Ulysses,5697,779.5709558168038,-24.612686011327327,-49.447603608408365
4,Sul,41,Paraná,4128658,Virmond,412865805,Virmond,3811,249.19065760365748,-25.415335933957152,-52.224684811197776
4,Sul,41,Paraná,4128708,Vitorino,412870805,Vitorino,9706,308.2720342404326,-26.253638374737406,-52.8234613410986
4,Sul,41,Paraná,4128807,Xambrê,412880705,Xambrê,3038,114.29749445989411,-23.747262952077534,-53.5098819227859
4,Sul,41,Paraná,4128807,Xambrê,412880710,Casa Branca,1328,111.4857295016509,-23.714174808616644,-53.61692654059651
4,Sul,41,Paraná,4128807,Xambrê,412880715,Eliza,1432,133.93705351729056,-23.75894582521534,-53.63056397359798
4,Sul,42,Santa Catarina,4200051,Abdon Batista,420005105,Abdon Batista,2598,237.76471799745312,-27.585452139410343,-51.06877036093846
4,Sul,42,Santa Catarina,4200101,Abelardo Luz,420010105,Abelardo Luz,17392,954.3492835378241,-26.57481659394346,-52.243283358812036
4,Sul,42,Santa Catarina,4200200,Agrolândia,420020005,Agrolândia,10990,207.25015954799207,-27.46849550777454,-49.85354565965018
4,Sul,42,Santa Catarina,4200309,Agronômica,420030905,Agronômica,6055,130.0613257262062,-27.320516967641144,-49.720233653894
4,Sul,42,Santa Catarina,4200408,Água Doce,420040805,Água Doce,5527,288.8653540906566,-26.957064083285196,-51.58001514157087
4,Sul,42,Santa Catarina,4200408,Água Doce,420040810,Herciliópolis,981,1031.1921039151805,-26.722717320440786,-51.59094916277251
4,Sul,42,Santa Catarina,4200507,Águas de Chapecó,420050705,Águas de Chapecó,6036,139.52968130493895,-27.0529011954691,-52.937485093960724
4,Sul,42,Santa Catarina,4200556,Águas Frias,420055605,Águas Frias,2839,76.6428841215635,-26.84773245754845,-52.85883047439977
4,Sul,42,Santa Catarina,4200606,Águas Mornas,420060605,Águas Mornas,6743,327.6645885539991,-27.744666349097145,-48.94221003440521
4,Sul,42,Santa Catarina,4200705,Alfredo Wagner,420070505,Alfredo Wagner,6204,339.97788441740533,-27.750657166751118,-49.33866654508796
4,Sul,42,Santa Catarina,4200705,Alfredo Wagner,420070510,Arnópolis,2514,193.8707824890393,-27.630589605466287,-49.39900922896978
4,Sul,42,Santa Catarina,4200705,Alfredo Wagner,420070515,Catuíra,897,73.3538344640407,-27.697457863610893,-49.43098733213036
4,Sul,42,Santa Catarina,4200705,Alfredo Wagner,420070520,São Leonardo,866,128.2056944782629,-27.715615522016243,-49.214157435455
4,Sul,42,Santa Catarina,4200754,Alto Bela Vista,420075405,Alto Bela Vista,1856,103.48671389628747,-27.42612928764316,-51.91037350488692
4,Sul,42,Santa Catarina,4200804,Anchieta,420080405,Anchieta,5943,232.36138919281106,-26.532149536572238,-53.338633751291006
4,Sul,42,Santa Catarina,4200903,Angelina,420090305,Angelina,2809,190.3600060929568,-27.558362767608283,-48.98933962253589
4,Sul,42,Santa Catarina,4200903,Angelina,420090310,Barra Clara,1565,201.0855993562621,-27.549624151590216,-49.16690003632591
4,Sul,42,Santa Catarina,4200903,Angelina,420090315,Garcia,984,110.01870336119669,-27.4869938107425,-48.993190049348264
4,Sul,42,Santa Catarina,4201000,Anita Garibaldi,420100005,Anita Garibaldi,6887,355.842620571561,-27.69805722219544,-51.10125998941958
4,Sul,42,Santa Catarina,4201000,Anita Garibaldi,420100015,Lagoa da Estiva,1398,234.5730191208368,-27.768917166536372,-51.02596407565282
4,Sul,42,Santa Catarina,4201109,Anitápolis,420110905,Anitápolis,3593,542.1652499192979,-27.874146710998065,-49.147783984780894
4,Sul,42,Santa Catarina,4201208,Antônio Carlos,420120805,Antônio Carlos,11224,235.17628182919202,-27.48535656267156,-48.82440138704193
4,Sul,42,Santa Catarina,4201257,Apiúna,420125705,Apiúna,9811,494.7766466698249,-27.117769994742,-49.356658935858356
4,Sul,42,Santa Catarina,4201273,Arabutã,420127305,Arabutã,3023,68.04680700159209,-27.148829192744333,-52.13933999819345
4,Sul,42,Santa Catarina,4201273,Arabutã,420127310,Nova Estrela,1355,64.78593122087509,-27.128371856179935,-52.220202778660855
4,Sul,42,Santa Catarina,4201307,Araquari,420130705,Araquari,42331,332.2557330512283,-26.42431635334734,-48.74952928782442
4,Sul,42,Santa Catarina,4201307,Araquari,420130710,Itapocu,2952,55.740268472863725,-26.54023225272617,-48.68774162134185
4,Sul,42,Santa Catarina,4201406,Araranguá,420140605,Araranguá,63795,137.0054244844131,-28.950179902386676,-49.48741456332356
4,Sul,42,Santa Catarina,4201406,Araranguá,420140610,Hercílio Luz,2107,74.97411574392338,-28.878764016167054,-49.362941763655364
4,Sul,42,Santa Catarina,4201406,Araranguá,420140615,Balneário Morro dos Conventos,2264,25.853540851585066,-28.927104482119265,-49.39349778307286
4,Sul,42,Santa Catarina,4201406,Araranguá,420140625,Sanga da Toca,3756,64.7117633089563,-28.992493586055208,-49.57454346838706
4,Sul,42,Santa Catarina,4201505,Armazém,420150505,Armazém,8834,174.4714603227279,-28.235147724975896,-49.023006897241494
4,Sul,42,Santa Catarina,4201604,Arroio Trinta,420160405,Arroio Trinta,3556,93.61060339479525,-26.92469646118928,-51.324281298228705
4,Sul,42,Santa Catarina,4201653,Arvoredo,420165305,Arvoredo,2510,90.530151820352,-27.06126408310422,-52.43585164243757
4,Sul,42,Santa Catarina,4201703,Ascurra,420170305,Ascurra,8319,113.17494248543089,-26.96876643556195,-49.38725730883385
4,Sul,42,Santa Catarina,4201802,Atalanta,420180205,Atalanta,3227,94.58945361111732,-27.435997046550362,-49.740471855576814
4,Sul,42,Santa Catarina,4201901,Aurora,420190105,Aurora,6780,207.5314112616236,-27.330889949803595,-49.5883641548617
4,Sul,42,Santa Catarina,4201950,Balneário Arroio do Silva,420195005,Balneário Arroio do Silva,15820,94.70379708252499,-29.01935479761145,-49.47936663453025
4,Sul,42,Santa Catarina,4202008,Balneário Camboriú,420200805,Balneário Camboriú,139155,45.37279850894327,-27.007614230916744,-48.61440101808589
4,Sul,42,Santa Catarina,4202057,Balneário Barra do Sul,420205705,Balneário Barra do Sul,14912,109.29683627340086,-26.45347059900293,-48.654824137124365
4,Sul,42,Santa Catarina,4202073,Balneário Gaivota,420207305,Balneário Gaivota,15669,147.16326721088362,-29.150806077620132,-49.616573760392704
4,Sul,42,Santa Catarina,4202081,Bandeirante,420208105,Bandeirante,3144,148.07605194687386,-26.766154953933942,-53.647788636173416
4,Sul,42,Santa Catarina,4202099,Barra Bonita,420209905,Barra Bonita,1668,92.56550056878051,-26.665664091035765,-53.43672113688103
4,Sul,42,Santa Catarina,4202107,Barra Velha,420210705,Barra Velha,45369,139.4191740335185,-26.64911090856904,-48.719425814337185
4,Sul,42,Santa Catarina,4202131,Bela Vista do Toldo,420213105,Bela Vista do Toldo,5872,536.4936831787627,-26.43668415551117,-50.50125698779338
4,Sul,42,Santa Catarina,4202156,Belmonte,420215605,Belmonte,2658,93.85401543963677,-26.85300367299047,-53.611945896071774
4,Sul,42,Santa Catarina,4202206,Benedito Novo,420220605,Benedito Novo,8067,212.27434762316838,-26.83197258193745,-49.417351816890545
4,Sul,42,Santa Catarina,4202206,Benedito Novo,420220613,Barra São João,1365,91.52737642993544,-26.828983179503677,-49.50447922642216
4,Sul,42,Santa Catarina,4202206,Benedito Novo,420220615,Santa Maria,1088,85.47629755169893,-26.701420223466286,-49.41680696148066
4,Sul,42,Santa Catarina,4202305,Biguaçu,420230505,Biguaçu,69551,192.1611045038162,-27.466193798107163,-48.704476848281026
4,Sul,42,Santa Catarina,4202305,Biguaçu,420230510,Guaporanga,6207,103.41095837011885,-27.404045115102214,-48.65886508133009
4,Sul,42,Santa Catarina,4202305,Biguaçu,420230515,Sorocaba do Sul,1015,71.42500827517489,-27.384704452798925,-48.75362235715554
4,Sul,42,Santa Catarina,4202404,Blumenau,420240405,Blumenau,311924,410.26278653817405,-26.936347487803896,-49.119424998614754
4,Sul,42,Santa Catarina,4202404,Blumenau,420240410,Itoupava,6192,93.04152989546549,-26.682578283755408,-49.071737320401226
4,Sul,42,Santa Catarina,4202404,Blumenau,420240415,Grande Garcia,43145,16.832569452331235,-26.963893337205786,-49.06062980434125
4,Sul,42,Santa Catarina,4202438,Bocaina do Sul,420243805,Bocaina do Sul,3515,511.6982182583346,-27.758327304203245,-49.90679497316106
4,Sul,42,Santa Catarina,4202453,Bombinhas,420245305,Bombinhas,25058,35.271207976974246,-27.16614666109446,-48.515995076831366
4,Sul,42,Santa Catarina,4202503,Bom Jardim da Serra,420250305,Bom Jardim da Serra,4026,940.6199152661783,-28.375412411160728,-49.68315767250846
4,Sul,42,Santa Catarina,4202537,Bom Jesus,420253705,Bom Jesus,2777,63.90360012946541,-26.73221666154166,-52.387252164566
4,Sul,42,Santa Catarina,4202578,Bom Jesus do Oeste,420257805,Bom Jesus do Oeste,2187,67.7840094213778,-26.68383673334589,-53.093521700813035
4,Sul,42,Santa Catarina,4202602,Bom Retiro,420260205,Bom Retiro,7940,805.149081289293,-27.77940401245179,-49.54105100484934
4,Sul,42,Santa Catarina,4202602,Bom Retiro,420260210,Canoas,478,254.38029590440985,-27.747085070865726,-49.72314966915425
4,Sul,42,Santa Catarina,4202701,Botuverá,420270105,Botuverá,5363,297.10898695822124,-27.211312611386575,-49.108545481092094
4,Sul,42,Santa Catarina,4202800,Braço do Norte,420280005,Braço do Norte,33773,212.63909660949065,-28.249370915193985,-49.129136078224136
4,Sul,42,Santa Catarina,4202859,Braço do Trombudo,420285905,Braço do Trombudo,4026,89.59189699532294,-27.370293723831967,-49.89969221428161
4,Sul,42,Santa Catarina,4202875,Brunópolis,420287505,Brunópolis,2105,336.49122134852684,-27.348871343209122,-50.866387676201185
4,Sul,42,Santa Catarina,4202875,Brunópolis,420287510,Marombas,384,0.35246983027523204,-27.33041582217606,-50.76559038070877
4,Sul,42,Santa Catarina,4202909,Brusque,420290905,Brusque,141385,285.56933573896174,-27.124967289216745,-48.89206522804832
4,Sul,42,Santa Catarina,4203006,Caçador,420300605,Caçador,71738,595.0042221898905,-26.778372696006652,-50.967435543104365
4,Sul,42,Santa Catarina,4203006,Caçador,420300615,Taquara Verde,1982,389.44335166065747,-26.755026968098157,-51.22573564713451
4,Sul,42,Santa Catarina,4203105,Caibi,420310505,Caibi,6304,173.0908896526405,-27.0292533939729,-53.25128896546827
4,Sul,42,Santa Catarina,4203154,Calmon,420315405,Calmon,3443,636.9003182397597,-26.63380657051446,-51.02913250656392
4,Sul,42,Santa Catarina,4203204,Camboriú,420320405,Camboriú,70846,202.47674213788594,-27.064907359794507,-48.69770259766368
4,Sul,42,Santa Catarina,4203204,Camboriú,420320410,Monte Alegre,32228,8.806638420788868,-26.991047519991476,-48.674406055448124
4,Sul,42,Santa Catarina,4203253,Capão Alto,420325305,Capão Alto,2625,1333.7926610392033,-28.065628116800326,-50.656652911163214
4,Sul,42,Santa Catarina,4203303,Campo Alegre,420330305,Campo Alegre,7407,243.1613246049809,-26.188931722638042,-49.28235626066376
4,Sul,42,Santa Catarina,4203303,Campo Alegre,420330310,Bateias de Baixo,3676,253.17693485571314,-26.06570552721038,-49.1572328934931
4,Sul,42,Santa Catarina,4203303,Campo Alegre,420330315,Fragosos,1418,4.28892651405386,-26.17240440461555,-49.39259378605638
4,Sul,42,Santa Catarina,4203402,Campo Belo do Sul,420340205,Campo Belo do Sul,7257,1026.9187149748616,-27.820039319652142,-50.73809864767404
4,Sul,42,Santa Catarina,4203501,Campo Erê,420350105,Campo Erê,9623,479.2060744670897,-26.461569222343755,-53.14248967225752
4,Sul,42,Santa Catarina,4203600,Campos Novos,420360005,Campos Novos,31041,587.2964904861728,-27.392341390189404,-51.17048226377156
4,Sul,42,Santa Catarina,4203600,Campos Novos,420360010,Bela Vista,641,98.65211302489075,-27.26432838630889,-51.262013253408675
4,Sul,42,Santa Catarina,4203600,Campos Novos,420360015,Dal'Pai,499,100.83195579654112,-27.27158952843016,-50.930383748156615
4,Sul,42,Santa Catarina,4203600,Campos Novos,420360017,Encruzilhada,1173,358.20223680946367,-27.546807846466056,-51.38996053286085
4,Sul,42,Santa Catarina,4203600,Campos Novos,420360020,Espinilho,441,101.30273759863499,-27.286310683946212,-51.071305935186366
4,Sul,42,Santa Catarina,4203600,Campos Novos,420360023,Ibicuí,1375,175.89522349731618,-27.520013185916817,-51.149092435952845
4,Sul,42,Santa Catarina,4203600,Campos Novos,420360026,Leão,1019,112.91255113641051,-27.336693832583702,-51.51030784520877
4,Sul,42,Santa Catarina,4203600,Campos Novos,420360045,Guarani,743,184.18197819665716,-27.409446655893774,-51.39038048905576
4,Sul,42,Santa Catarina,4203709,Canelinha,420370905,Canelinha,12821,151.50188877670308,-27.245510790593517,-48.78396918458966
4,Sul,42,Santa Catarina,4203808,Canoinhas,420380805,Canoinhas,30281,197.80537405364947,-26.20253427492595,-50.46961584556264
4,Sul,42,Santa Catarina,4203808,Canoinhas,420380812,Campo da Água Verde,16567,129.876001134706,-26.248817810752044,-50.36720446126074
4,Sul,42,Santa Catarina,4203808,Canoinhas,420380815,Felipe Schmidt,1916,213.551367014721,-26.17856847061187,-50.62875683591787
4,Sul,42,Santa Catarina,4203808,Canoinhas,420380820,Marcílio Dias,1949,73.2743860520395,-26.101407964868354,-50.418688121013226
4,Sul,42,Santa Catarina,4203808,Canoinhas,420380825,Paula Pereira,1480,173.33546688858016,-26.07180311427643,-50.529703277251286
4,Sul,42,Santa Catarina,4203808,Canoinhas,420380830,Pinheiros,2823,361.8934471113315,-26.432754558988584,-50.618130724304024
4,Sul,42,Santa Catarina,4203907,Capinzal,420390705,Capinzal,21604,166.26702741510144,-27.423723785831996,-51.59616087171231
4,Sul,42,Santa Catarina,4203907,Capinzal,420390710,Alto Alegre,1710,77.95573494265346,-27.387794665259754,-51.67301553459119
4,Sul,42,Santa Catarina,4203956,Capivari de Baixo,420395605,Capivari de Baixo,23975,53.38341122849577,-28.455120893654886,-48.947773481264164
4,Sul,42,Santa Catarina,4204004,Catanduvas,420400405,Catanduvas,10566,199.29456393386712,-27.0312063326949,-51.673676562080445
4,Sul,42,Santa Catarina,4204103,Caxambu do Sul,420410305,Caxambu do Sul,4614,140.89308262242204,-27.151471693942266,-52.91297139562202
4,Sul,42,Santa Catarina,4204152,Celso Ramos,420415205,Celso Ramos,2805,208.5726150815802,-27.65142243313468,-51.2852050039232
